ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
3159,39,2,0,0,1,-183,0,0,0,14,5,202,2,-1,0,0.0
3160,30,7,0,0,0,1160,1,1,0,10,7,244,1,-1,0,0.0
3161,51,3,0,0,0,0,1,0,0,21,7,130,1,-1,0,0.0
3162,38,4,0,0,0,173,0,0,0,20,5,130,2,-1,0,0.0
3163,31,2,0,0,0,286,1,0,0,12,5,177,4,-1,0,0.0
3164,53,2,2,0,0,522,0,0,0,14,5,230,1,-1,0,0.0
3165,41,6,0,0,0,149,0,0,0,15,5,27,1,-1,0,0.0
3166,43,3,0,0,0,877,0,0,0,2,2,135,1,-1,0,0.0
3167,41,1,0,1,0,141,0,1,0,8,5,146,3,-1,0,0.0
3168,33,0,1,0,0,12,0,0,0,29,5,241,4,-1,0,0.0
3169,36,4,1,0,0,417,0,0,0,6,2,15,10,207,3,0.0
3170,34,3,0,0,0,384,0,0,0,14,5,551,2,-1,0,0.0
3171,30,2,0,0,0,24,0,0,0,18,7,112,3,-1,0,0.0
3172,34,1,0,1,0,490,0,0,0,2,2,491,1,-1,0,0.0
3173,40,0,2,0,0,5666,1,1,0,12,6,69,4,-1,0,0.0
3174,79,5,0,2,0,3481,1,0,1,17,4,82,4,-1,0,0.0
3175,55,5,0,0,0,119,1,1,0,17,7,521,1,-1,0,0.0
3176,50,0,0,2,0,2590,0,0,0,9,5,257,6,-1,0,0.0
3177,33,6,0,1,0,6,1,0,0,16,6,141,6,-1,0,0.0
3178,29,0,0,0,0,602,0,1,0,17,4,440,2,-1,0,0.0
3179,51,2,1,0,0,4089,0,0,0,19,5,318,1,-1,0,0.0
3180,34,1,0,1,0,0,1,0,0,6,8,139,2,-1,0,0.0
3181,54,2,0,0,0,0,1,0,1,14,8,159,2,106,6,0.0
3182,59,8,2,0,0,7469,1,0,0,22,2,287,1,130,1,0.0
3183,39,9,0,2,0,4904,0,0,0,20,5,101,1,-1,0,0.0
3184,37,4,1,0,0,1045,1,0,0,4,2,301,1,-1,0,0.0
3185,34,4,1,0,0,1758,0,0,0,6,2,14,8,-1,0,0.0
3186,26,1,1,2,0,71,1,0,0,17,6,390,2,-1,0,0.0
3187,35,2,2,0,0,56,1,0,0,29,8,24,12,-1,0,0.0
3188,46,0,0,0,0,1004,0,0,0,15,5,34,1,-1,0,0.0
3189,32,4,0,0,0,8043,0,0,0,21,11,202,1,-1,0,0.0
3190,42,0,1,2,0,1628,0,0,0,5,2,119,1,195,8,0.0
3191,49,4,0,2,0,61,0,0,0,6,5,246,1,-1,0,0.0
3192,56,9,0,2,0,605,1,0,0,19,8,207,6,-1,0,0.0
3193,50,2,0,0,0,402,1,0,0,4,5,165,1,180,2,0.0
3194,54,1,2,2,0,210,1,0,0,18,11,178,1,-1,0,0.0
3195,44,0,0,0,0,1149,0,0,0,21,11,67,5,-1,0,0.0
3196,53,1,2,1,0,2152,1,0,0,4,5,520,2,80,3,0.0
3197,32,3,0,0,0,203,0,1,0,7,5,219,2,-1,0,0.0
3198,21,10,1,0,0,681,1,0,0,20,8,6,1,-1,0,0.0
3199,49,2,0,0,0,1359,1,0,0,17,4,119,3,-1,0,0.0
3200,30,0,0,0,0,0,0,0,0,12,5,439,1,-1,0,0.0
3201,32,3,1,0,0,2692,0,0,0,18,5,99,2,-1,0,0.0
3202,44,7,0,0,0,-20,1,0,0,28,5,167,3,-1,0,0.0
3203,57,1,0,1,0,1631,0,0,0,2,4,254,2,261,3,0.0
3204,33,2,0,1,0,2728,1,0,0,5,8,295,2,-1,0,0.0
3205,47,4,0,0,0,1717,1,0,0,20,8,216,9,-1,0,0.0
3206,47,0,0,0,0,1968,0,0,0,31,7,394,2,-1,0,0.0
3208,29,0,1,0,0,-61,1,0,0,17,7,270,1,-1,0,0.0
3209,34,4,0,0,0,210,0,1,0,17,4,175,1,332,1,0.0
3210,52,1,0,1,0,23552,0,0,0,12,5,507,1,-1,0,0.0
3211,35,2,2,0,0,2047,0,0,0,1,10,66,1,-1,0,0.0
3212,45,2,0,1,0,4647,1,0,0,29,7,109,3,-1,0,0.0
3213,60,5,0,0,0,2060,1,0,0,26,3,454,1,88,3,0.0
3214,25,2,0,0,0,517,1,0,0,28,5,135,3,-1,0,0.0
3215,37,0,0,0,0,489,0,0,0,2,6,24,1,-1,0,0.0
3216,40,9,2,2,0,2610,0,0,0,14,5,301,3,-1,0,0.0
3217,41,0,1,0,0,-329,1,1,0,8,7,426,3,-1,0,0.0
3218,28,4,1,0,0,94,0,0,0,16,4,300,1,-1,0,0.0
3219,42,1,0,1,0,386,0,0,0,7,5,168,1,-1,0,0.0
3220,41,9,0,2,0,1332,1,0,1,2,2,122,3,-1,0,0.0
3221,28,0,1,1,0,1984,0,0,0,10,8,89,1,98,3,0.0
3222,33,1,1,1,0,541,0,1,0,19,11,140,1,182,1,0.0
3223,28,0,0,2,0,0,0,0,0,16,7,129,2,-1,0,0.0
3224,47,4,1,0,0,591,1,0,0,29,7,397,1,-1,0,0.0
3225,31,1,1,1,0,155,0,0,0,5,8,291,1,-1,0,0.0
3226,45,4,1,0,0,955,1,0,0,27,8,3785,1,-1,0,0.0
3227,52,4,0,0,0,517,0,0,0,17,6,180,1,-1,0,0.0
3228,50,7,0,0,0,0,0,1,0,17,11,344,1,-1,0,0.0
3229,33,1,0,1,0,0,0,0,0,6,5,290,1,-1,0,0.0
3230,49,0,2,0,0,39,0,0,0,13,5,27,5,-1,0,0.0
3231,47,0,0,0,0,1045,0,0,0,13,5,411,2,-1,0,0.0
3232,35,4,0,0,0,211,0,0,0,12,5,187,1,-1,0,0.0
3233,29,8,1,0,0,323,1,0,0,29,1,151,1,-1,0,0.0
3234,38,3,1,0,0,393,1,0,0,6,5,184,2,-1,0,0.0
3235,41,2,1,0,0,618,1,0,0,5,2,1056,1,-1,0,0.0
3236,57,1,0,0,0,0,1,0,0,30,9,585,1,-1,0,0.0
3237,37,1,0,1,0,887,1,0,0,13,8,257,5,-1,0,0.0
3238,33,2,0,0,0,5083,1,0,0,27,10,161,1,96,2,0.0
3239,39,1,1,1,0,168,1,0,0,28,7,56,9,-1,0,0.0
3240,41,8,0,2,1,-581,0,0,0,8,5,218,2,-1,0,0.0
3241,43,8,2,0,0,4478,0,0,0,13,5,133,1,-1,0,0.0
3242,27,1,0,1,0,1918,1,0,0,9,2,61,1,-1,0,0.0
3243,29,6,1,0,0,3672,0,1,0,28,5,1210,1,-1,0,0.0
3244,52,2,2,1,0,728,1,0,0,16,6,644,1,-1,0,0.0
3245,33,1,0,1,0,296,1,0,0,13,8,142,4,-1,0,0.0
3246,31,7,1,1,0,1340,0,0,0,23,5,199,2,-1,0,0.0
3247,60,5,0,0,0,8590,1,0,0,5,6,85,1,-1,0,0.0
3248,33,1,0,1,0,113,0,0,0,8,5,145,2,172,13,0.0
3249,30,4,0,0,0,271,0,0,0,15,5,365,1,-1,0,0.0
3250,56,0,0,0,0,659,0,0,0,29,7,64,3,-1,0,0.0
3251,33,8,1,0,0,427,1,0,0,1,6,12,1,-1,0,0.0
3252,53,1,0,0,1,-689,0,0,0,13,5,242,1,-1,0,0.0
3253,30,0,1,0,0,971,0,0,0,17,4,283,1,317,2,0.0
3254,36,0,0,0,0,373,0,0,0,13,5,94,1,-1,0,0.0
3255,41,0,0,0,1,-204,0,0,0,15,5,50,7,-1,0,0.0
3256,31,10,1,0,0,2144,0,0,0,19,11,282,2,-1,0,0.0
3257,33,3,1,0,0,2554,0,0,1,6,4,125,3,249,15,0.0
3258,40,0,0,0,0,580,0,0,0,16,5,192,1,-1,0,0.0
3259,50,4,2,0,0,2015,0,0,0,19,11,242,1,-1,0,0.0
3260,48,0,0,0,0,578,0,0,0,2,2,70,1,250,1,0.0
3261,47,1,1,1,0,275,1,0,0,8,8,82,2,-1,0,0.0
3262,39,0,1,2,0,6,0,0,0,19,11,286,2,-1,0,0.0
3263,48,0,0,0,0,305,1,0,1,30,7,169,3,-1,0,0.0
3264,59,5,2,0,0,514,0,0,0,17,11,573,1,188,1,0.0
3265,36,1,0,0,0,122,0,0,0,19,5,39,7,-1,0,0.0
3266,33,4,0,0,0,2368,1,0,0,13,9,5,1,-1,0,0.0
3267,51,1,0,1,0,656,0,0,0,25,7,268,2,-1,0,0.0
3268,58,5,0,1,0,-607,1,1,0,28,1,145,1,-1,0,0.0
3270,46,8,0,2,0,1,0,0,0,31,7,43,2,-1,0,0.0
3271,31,2,0,0,0,450,1,1,0,20,11,111,2,129,4,0.0
3272,57,4,0,0,0,8266,0,0,1,21,11,162,1,-1,0,0.0
3273,32,1,0,1,0,913,0,0,0,19,11,278,3,-1,0,0.0
3274,58,0,0,2,0,1231,1,0,0,20,6,21,3,-1,0,0.0
3275,31,2,1,0,0,550,0,1,1,11,5,243,1,-1,0,0.0
3276,36,2,0,0,0,24,0,0,0,30,4,58,1,163,1,0.0
3277,32,2,0,0,0,1568,1,0,0,12,8,161,6,-1,0,0.0
3278,41,1,0,1,0,140,0,0,0,5,6,65,3,-1,0,0.0
3279,59,2,0,0,0,6,1,1,0,1,7,292,1,-1,0,0.0
3280,41,2,0,0,0,11,0,0,1,1,9,150,1,-1,0,0.0
3281,31,6,1,1,0,1788,1,0,0,27,8,212,15,-1,0,0.0
3282,51,0,0,2,0,610,0,1,0,30,5,436,3,-1,0,0.0
3283,57,3,0,0,0,92,1,1,0,17,11,49,3,-1,0,0.0
3284,30,0,0,2,0,2,0,1,0,13,5,7,6,-1,0,0.0
3285,37,3,0,1,0,23,0,0,1,28,5,71,1,90,1,0.0
3286,41,1,0,1,0,9,0,0,0,22,7,82,3,-1,0,0.0
3287,30,1,1,1,0,2,0,1,0,13,5,305,8,-1,0,0.0
3288,33,2,1,0,0,49,1,0,0,21,5,151,1,-1,0,0.0
3289,44,2,0,0,1,-251,1,1,1,31,7,13,16,-1,0,0.0
3290,48,2,2,1,0,83,1,1,0,19,8,243,6,-1,0,0.0
3291,27,6,1,1,0,108,1,1,0,8,7,141,2,-1,0,0.0
3292,32,1,1,0,0,160,0,0,0,14,5,48,1,-1,0,0.0
3293,56,1,0,1,0,217,1,1,0,21,7,121,2,-1,0,0.0
3294,47,1,2,1,0,10399,0,0,0,15,5,59,2,-1,0,0.0
3295,31,0,1,0,0,5607,1,0,0,20,5,261,1,-1,0,0.0
3296,46,0,0,2,0,7982,1,0,0,8,8,263,5,-1,0,0.0
3297,39,4,0,0,0,173,0,0,0,18,11,96,2,182,2,0.0
3298,41,0,1,0,0,1080,0,1,0,8,5,192,4,-1,0,0.0
3299,49,1,0,1,0,3840,0,0,0,15,5,146,4,-1,0,0.0
3300,39,3,0,0,0,-139,1,0,0,30,7,120,2,-1,0,0.0
3301,28,3,0,0,0,358,1,0,0,4,2,220,1,-1,0,0.0
3302,70,5,0,2,0,2346,1,0,0,24,8,190,3,194,2,0.0
3303,34,0,1,0,0,1351,0,0,0,14,5,334,2,-1,0,0.0
3304,40,2,0,0,0,-282,0,0,0,6,6,223,3,-1,0,0.0
3305,51,0,0,2,0,173,0,0,0,5,5,529,2,-1,0,0.0
3306,30,0,1,0,0,80,0,1,0,5,5,145,1,337,4,0.0
3307,57,5,2,0,0,-331,0,0,0,6,5,531,1,-1,0,0.0
3308,59,1,0,1,0,5956,1,0,0,3,2,541,1,-1,0,0.0
3309,28,0,1,0,0,2700,1,0,0,3,2,337,4,-1,0,0.0
3310,42,2,2,0,0,-106,0,0,0,29,5,95,1,-1,0,0.0
3311,39,1,1,1,0,26,0,0,0,28,7,110,18,-1,0,0.0
3312,52,0,0,0,0,1797,0,0,0,27,11,92,2,99,1,0.0
3313,30,4,1,0,0,3485,1,0,0,2,2,142,2,-1,0,0.0
3314,38,2,0,0,0,710,0,0,0,17,4,196,1,346,3,0.0
3315,37,1,0,1,0,825,0,0,0,11,8,214,5,-1,0,0.0
3316,58,7,0,2,0,124,0,0,0,7,7,293,7,-1,0,0.0
3317,25,10,1,0,0,715,1,0,0,26,5,217,1,-1,0,0.0
3318,35,1,0,0,0,2415,0,1,0,16,4,348,3,-1,0,0.0
3319,28,2,1,0,0,1241,1,0,0,24,7,343,1,-1,0,0.0
3320,33,1,1,1,0,7114,0,0,0,5,2,271,2,233,3,0.0
3321,37,7,0,2,0,1529,0,0,0,20,4,201,3,-1,0,0.0
3322,46,1,0,1,0,740,0,0,0,8,5,462,1,359,2,0.0
3323,45,1,1,1,0,819,1,0,1,20,11,25,8,-1,0,0.0
3324,33,3,0,0,0,13160,1,0,0,10,7,212,1,-1,0,0.0
3325,50,0,2,2,0,-677,1,0,0,10,7,387,1,-1,0,0.0
3326,38,3,1,0,0,-23,1,0,0,20,11,48,2,-1,0,0.0
3327,33,0,2,0,0,75,0,1,0,12,5,94,2,-1,0,0.0
3328,49,2,0,0,0,-849,0,1,0,27,5,197,1,-1,0,0.0
3329,34,4,0,0,0,0,0,0,0,14,7,78,4,-1,0,0.0
3330,46,1,0,1,0,1375,0,0,0,17,11,308,3,-1,0,0.0
3331,42,0,0,0,0,-972,0,0,0,29,5,146,1,-1,0,0.0
3332,49,3,2,2,0,112,0,0,0,13,5,79,1,-1,0,0.0
3333,32,4,1,0,0,48,0,1,0,18,11,132,1,-1,0,0.0
3334,37,3,0,0,0,536,0,0,0,23,7,328,2,-1,0,0.0
3335,31,1,1,1,0,725,0,0,0,28,7,211,1,92,2,0.0
3336,43,1,2,0,0,0,1,0,0,7,7,75,3,-1,0,0.0
3337,49,3,1,2,0,655,0,0,0,13,5,32,5,-1,0,0.0
3338,29,1,0,1,0,5698,1,0,0,25,7,198,1,-1,0,0.0
3339,49,9,0,2,0,434,0,1,0,18,6,272,3,-1,0,0.0
3340,45,1,1,1,0,1395,1,0,0,5,8,67,1,-1,0,0.0
3341,38,4,0,0,1,-433,0,0,0,21,7,111,2,-1,0,0.0
3342,34,0,1,0,0,-317,0,0,0,17,4,518,3,346,1,0.0
3343,56,0,2,2,0,-216,0,0,0,26,5,336,1,-1,0,0.0
3344,48,0,0,2,0,1678,1,0,0,28,1,263,2,-1,0,0.0
3345,32,2,1,1,0,785,0,0,0,21,11,53,2,-1,0,0.0
3346,54,0,0,2,0,258,1,0,1,26,2,29,1,-1,0,0.0
3347,37,4,0,2,1,-483,0,1,0,6,5,222,2,168,3,0.0
3348,50,1,0,1,0,-151,0,0,0,18,11,63,2,-1,0,0.0
3349,27,3,0,2,0,395,0,0,0,20,4,122,2,-1,0,0.0
3350,29,1,0,1,0,246,0,0,0,29,1,61,1,265,1,0.0
3351,43,0,0,0,0,1324,0,0,1,12,5,179,5,-1,0,0.0
3352,33,3,0,0,0,89,1,0,1,10,7,524,3,-1,0,0.0
3353,46,1,0,1,0,964,0,0,0,8,4,174,1,-1,0,0.0
3354,38,4,2,0,0,446,0,0,0,18,6,373,4,-1,0,0.0
3355,30,1,0,0,0,-397,0,0,0,27,5,141,3,-1,0,0.0
3356,52,2,0,0,0,1815,1,0,0,6,8,131,3,-1,0,0.0
3357,44,2,1,0,0,-34,1,1,0,27,8,14,13,-1,0,0.0
3358,58,7,0,0,0,2445,1,0,0,19,6,1403,3,-1,0,0.0
3359,40,1,0,1,0,552,1,0,0,28,7,761,8,-1,0,0.0
3360,58,0,0,0,0,266,0,0,0,5,6,319,6,-1,0,0.0
3361,37,7,0,0,0,2055,0,1,0,10,7,241,4,-1,0,0.0
3362,36,7,0,1,0,280,0,0,0,7,5,252,1,351,1,0.0
3363,44,0,2,0,0,221,1,0,0,30,7,149,13,-1,0,0.0
3364,56,0,0,0,0,-203,0,0,0,7,5,139,1,-1,0,0.0
3365,31,1,0,1,0,827,1,0,0,20,5,38,1,-1,0,0.0
3366,46,4,0,0,0,3269,0,0,0,15,5,366,1,-1,0,0.0
3367,45,0,0,0,0,2644,0,0,0,21,11,36,2,-1,0,0.0
3368,41,0,0,0,0,338,0,0,0,14,5,87,1,-1,0,0.0
3369,36,3,0,0,0,0,0,0,0,2,2,236,2,252,1,0.0
3370,50,2,0,2,0,-315,1,1,0,21,11,61,7,136,1,0.0
3371,33,1,0,1,0,1390,1,0,0,15,6,92,2,312,2,0.0
3372,35,0,0,2,0,0,0,0,0,10,7,421,1,-1,0,0.0
3373,45,0,0,2,0,714,1,0,0,12,6,108,1,-1,0,0.0
3374,37,7,0,1,0,264,0,1,0,16,6,220,1,-1,0,0.0
3375,31,7,0,1,0,281,0,0,0,6,5,206,2,-1,0,0.0
3376,55,1,0,2,0,229,1,1,0,9,6,175,3,-1,0,0.0
3377,28,4,1,0,0,430,0,0,0,8,5,158,2,350,2,0.0
3378,30,3,1,0,0,127,0,0,0,18,5,16,6,368,1,0.0
3379,55,5,0,0,0,708,0,0,0,13,5,901,2,-1,0,0.0
3380,34,1,2,1,0,500,0,0,0,29,5,399,1,-1,0,0.0
3381,32,0,0,0,0,95,0,0,1,8,5,265,4,337,2,0.0
3382,34,2,1,0,0,0,1,0,0,19,8,130,2,-1,0,0.0
3383,35,2,1,0,0,-229,0,0,0,27,5,100,2,-1,0,0.0
3384,33,1,0,1,0,0,0,0,0,19,11,295,1,170,1,0.0
3385,34,1,1,1,0,1717,0,0,0,21,5,269,2,-1,0,0.0
3387,34,2,1,1,0,2658,0,0,0,31,3,265,1,230,2,0.0
3388,38,4,0,0,0,304,1,1,0,3,7,131,1,-1,0,0.0
3389,37,7,0,0,0,1134,0,0,0,9,6,142,3,-1,0,0.0
3390,28,2,2,1,0,594,0,1,0,18,6,54,3,-1,0,0.0
3391,32,10,1,1,0,0,1,0,0,6,8,101,5,3,6,0.0
3392,48,2,0,1,0,310,1,0,0,6,5,135,1,-1,0,0.0
3393,58,4,0,0,0,0,1,0,0,20,6,241,3,-1,0,0.0
3394,41,4,0,2,0,510,1,0,0,9,6,316,2,-1,0,0.0
3395,39,3,1,0,0,223,1,0,0,4,2,277,1,-1,0,0.0
3396,42,2,1,0,0,0,1,0,0,21,8,656,2,-1,0,0.0
3397,22,4,0,0,0,817,0,0,0,18,5,128,3,-1,0,0.0
3398,54,2,2,0,0,21,0,0,0,6,5,381,2,-1,0,0.0
3399,32,9,0,2,0,344,0,0,0,9,5,85,2,-1,0,0.0
3400,42,1,2,1,0,5037,1,0,0,16,7,100,6,84,14,0.0
3401,45,6,0,0,0,0,1,0,0,18,8,249,6,-1,0,0.0
3402,28,1,1,1,0,1466,0,0,0,25,7,40,1,-1,0,0.0
3403,54,2,2,0,0,-191,1,0,0,30,1,86,1,-1,0,0.0
3404,46,2,2,0,0,1,0,1,0,26,5,200,3,-1,0,0.0
3405,46,0,1,2,0,96,0,0,0,16,4,99,1,148,1,0.0
3406,32,10,1,0,0,14,1,0,0,19,8,144,3,136,1,0.0
3407,38,2,0,0,0,728,0,0,0,18,11,286,1,181,2,0.0
3408,44,0,0,2,0,93,0,0,0,17,11,230,1,-1,0,0.0
3409,23,3,1,0,0,749,1,0,0,9,7,315,4,-1,0,0.0
3410,61,5,0,0,0,76,0,0,0,15,7,195,7,-1,0,0.0
3411,39,7,0,1,0,36,0,0,0,26,5,488,3,-1,0,0.0
3412,53,2,0,2,0,311,1,0,1,28,1,82,3,-1,0,0.0
3413,50,0,0,2,0,3924,0,0,0,20,4,122,2,-1,0,0.0
3414,26,10,1,0,0,782,1,0,0,29,1,297,1,-1,0,0.0
3415,32,1,0,1,0,184,0,0,0,14,7,238,3,-1,0,0.0
3416,38,1,2,1,0,441,0,0,0,30,1,67,1,-1,0,0.0
3417,42,6,0,1,0,1932,0,0,0,16,5,192,32,-1,0,0.0
3418,40,0,0,0,0,718,0,1,1,13,11,72,1,-1,0,0.0
3419,32,7,1,2,1,-849,0,1,0,4,2,204,1,-1,0,0.0
3420,43,6,0,0,0,0,1,0,0,25,9,399,2,-1,0,0.0
3421,52,4,0,0,0,-232,1,1,0,29,7,101,4,-1,0,0.0
3422,38,9,2,2,0,359,1,0,0,9,6,242,4,-1,0,0.0
3423,58,0,0,0,0,1298,0,0,0,29,1,522,2,245,4,0.0
3424,54,3,0,0,0,907,0,0,0,15,5,71,1,-1,0,0.0
3425,50,0,0,0,0,1293,1,1,0,8,7,82,1,-1,0,0.0
3426,57,9,2,0,0,4969,1,0,0,21,11,655,2,-1,0,0.0
3427,26,2,1,0,0,0,1,1,0,30,7,65,26,-1,0,0.0
3428,34,2,1,0,0,559,1,0,0,22,8,259,2,-1,0,0.0
3429,55,2,0,0,0,756,1,0,0,11,8,210,3,-1,0,0.0
3430,30,2,1,0,0,1286,1,0,1,28,8,44,12,-1,0,0.0
3431,34,4,0,1,0,277,0,0,0,17,4,72,4,-1,0,0.0
3432,44,4,0,0,0,382,1,0,0,5,6,1167,1,-1,0,0.0
3433,45,0,0,2,0,377,1,0,0,28,8,26,23,-1,0,0.0
3434,46,2,0,0,0,304,1,0,0,2,2,202,2,-1,0,0.0
3435,54,3,2,0,0,459,1,1,1,20,11,132,3,-1,0,0.0
3436,31,2,0,1,0,1503,0,1,0,8,8,257,2,-1,0,0.0
3437,59,0,2,2,0,1228,1,1,0,16,7,57,3,-1,0,0.0
3438,43,2,0,0,0,4056,1,0,0,4,2,154,2,-1,0,0.0
3439,35,2,1,0,0,-206,0,0,0,19,5,85,4,-1,0,0.0
3440,56,4,0,0,0,4719,0,1,0,7,8,82,4,-1,0,0.0
3441,49,3,0,0,0,387,0,0,0,14,5,347,1,-1,0,0.0
3442,42,0,0,2,0,199,0,0,0,2,2,272,1,-1,0,0.0
3443,34,2,0,0,0,0,0,0,0,25,7,141,3,-1,0,0.0
3444,33,0,1,2,0,60,0,0,0,14,5,74,1,290,2,0.0
3445,51,1,2,1,0,-2282,0,1,0,14,7,301,6,-1,0,0.0
3446,44,0,0,2,0,753,0,0,0,8,5,151,2,-1,0,0.0
3447,44,0,0,2,0,300,0,0,0,13,5,297,3,-1,0,0.0
3448,35,0,0,0,0,-258,0,0,0,9,7,219,1,-1,0,0.0
3449,47,3,0,0,0,2524,0,0,0,19,11,50,1,-1,0,0.0
3450,46,0,0,0,0,572,0,0,0,3,6,288,2,-1,0,0.0
3451,32,2,0,0,0,522,0,1,0,12,5,272,5,258,4,0.0
3452,58,9,0,2,0,0,1,0,0,3,6,334,3,79,3,0.0
3453,51,4,0,0,0,3413,1,0,0,27,8,146,7,-1,0,0.0
3454,63,5,2,0,0,859,1,0,0,13,2,92,1,-1,0,0.0
3455,40,8,2,0,0,6322,1,0,0,4,2,459,1,272,1,0.0
3456,40,6,0,0,0,1516,0,1,0,23,5,373,1,-1,0,0.0
3457,39,7,1,1,0,1837,1,0,0,29,1,199,1,-1,0,0.0
3458,36,1,1,2,0,51,1,0,1,14,7,179,3,-1,0,0.0
3459,45,0,0,0,0,1239,1,0,1,31,7,67,4,-1,0,0.0
3460,40,3,1,0,0,-227,0,0,0,7,5,161,3,-1,0,0.0
3461,29,1,1,1,0,29,1,0,0,2,2,144,1,-1,0,0.0
3462,37,4,0,0,0,1372,0,0,0,6,6,129,2,-1,0,0.0
3463,49,1,0,1,0,489,0,0,0,6,5,65,1,358,1,0.0
3464,43,2,2,0,0,87,0,0,0,26,5,51,2,-1,0,0.0
3465,29,0,0,0,0,1958,0,0,0,18,5,112,4,349,1,0.0
3466,36,1,2,1,1,20,1,1,0,24,6,62,5,-1,0,0.0
3467,37,0,1,0,0,415,1,0,0,18,6,203,1,-1,0,0.0
3468,50,0,0,2,0,1064,0,0,0,8,8,31,2,-1,0,0.0
3469,34,2,1,0,0,0,1,0,0,21,8,163,2,-1,0,0.0
3470,31,4,0,0,0,395,1,0,0,25,7,174,3,-1,0,0.0
3471,31,0,0,2,0,498,0,1,0,9,7,445,2,-1,0,0.0
3472,35,2,1,0,0,2,1,0,0,11,8,239,4,-1,0,0.0
3473,34,1,1,1,0,-292,0,0,0,11,8,111,2,-1,0,0.0
3474,50,0,0,2,0,334,1,0,0,27,8,79,3,-1,0,0.0
3475,27,0,1,2,0,1,1,0,0,3,2,10,6,-1,0,0.0
3476,44,3,1,0,0,-84,0,0,0,8,5,32,3,-1,0,0.0
3477,42,10,0,0,0,-7,1,0,1,31,7,41,6,-1,0,0.0
3478,47,2,0,1,0,2155,1,0,0,20,6,178,3,-1,0,0.0
3479,54,2,1,0,0,2237,1,0,0,21,11,149,5,-1,0,0.0
3480,32,8,0,2,0,9894,0,0,0,26,5,118,4,-1,0,0.0
3481,32,1,1,1,0,4262,0,0,0,20,4,246,1,152,1,0.0
3482,44,2,0,0,0,13761,0,0,0,29,5,65,1,-1,0,0.0
3483,36,6,0,1,0,7343,1,0,0,17,11,78,1,-1,0,0.0
3484,34,2,0,0,0,118,0,0,0,18,5,53,4,262,2,0.0
3485,44,4,0,0,0,361,0,0,0,29,5,217,1,-1,0,0.0
3486,31,0,1,0,0,-343,1,1,0,28,7,120,4,-1,0,0.0
3487,39,1,0,1,0,947,1,0,0,8,8,124,2,-1,0,0.0
3488,49,2,0,1,0,0,0,0,0,21,11,218,1,-1,0,0.0
3489,32,0,1,0,0,160,0,0,1,29,1,48,1,265,1,0.0
3490,40,2,0,0,0,286,1,0,0,30,7,106,4,-1,0,0.0
3491,48,1,0,0,0,0,1,0,0,19,11,20,4,-1,0,0.0
3492,51,4,0,2,0,56,1,1,0,24,7,149,2,-1,0,0.0
3493,28,0,1,0,0,802,0,0,0,28,5,195,3,-1,0,0.0
3494,36,3,1,0,0,886,0,1,0,14,5,362,6,-1,0,0.0
3495,30,1,0,1,0,593,0,1,0,18,7,412,1,-1,0,0.0
3496,54,1,2,1,0,496,1,0,0,2,6,161,1,140,3,0.0
3497,30,4,1,1,0,542,0,0,0,7,5,435,2,-1,0,0.0
3498,26,8,0,0,0,285,0,0,0,6,5,265,2,342,2,0.0
3499,49,3,0,0,0,2465,1,0,0,20,8,157,3,-1,0,0.0
3500,55,1,0,1,0,856,0,1,0,29,5,101,4,-1,0,0.0
3501,56,5,0,0,0,255,1,0,0,7,8,481,1,-1,0,0.0
3502,27,2,1,1,0,1976,1,0,0,18,3,394,2,101,1,0.0
3503,55,2,0,0,0,2760,0,0,0,30,5,267,14,-1,0,0.0
3504,50,1,0,1,0,78,0,0,0,14,1,218,3,161,9,0.0
3505,67,1,0,1,0,694,1,0,0,7,7,250,1,-1,0,0.0
3506,44,9,0,2,0,71,0,0,0,11,7,251,2,-1,0,0.0
3507,25,3,1,1,0,1056,0,0,0,15,5,363,1,-1,0,0.0
3508,32,0,1,0,0,160,0,0,0,9,5,190,1,-1,0,0.0
3509,46,0,0,2,0,14,1,0,0,7,7,407,1,-1,0,0.0
3510,52,1,1,1,0,2290,1,0,0,30,4,195,2,268,2,0.0
3511,59,5,0,0,0,5744,1,0,0,18,6,632,1,-1,0,0.0
3512,37,2,1,0,0,5436,0,0,0,6,5,7,11,351,1,0.0
3513,30,2,0,0,0,384,1,0,0,25,8,73,3,-1,0,0.0
3514,42,0,2,2,0,1278,1,0,0,29,7,422,4,-1,0,0.0
3515,26,10,1,0,0,372,0,0,0,15,5,34,11,374,2,0.0
3516,40,0,0,2,0,87,0,0,0,8,5,210,1,-1,0,0.0
3517,39,4,2,0,0,5873,1,0,0,17,4,280,1,344,2,0.0
3518,53,2,1,1,0,-167,0,1,0,2,2,289,1,-1,0,0.0
3519,53,2,2,0,1,-896,1,1,0,9,6,452,1,-1,0,0.0
3520,38,0,0,0,0,0,1,0,0,5,6,71,1,-1,0,0.0
3521,37,2,0,0,1,-143,0,0,0,4,2,95,1,-1,0,0.0
3522,42,7,0,1,0,337,0,1,0,18,11,63,3,-1,0,0.0
3523,55,0,0,2,0,-268,0,0,0,16,5,160,6,-1,0,0.0
3524,30,2,1,0,0,146,0,0,0,29,1,96,1,-1,0,0.0
3525,38,0,0,0,0,468,0,0,0,8,5,101,2,-1,0,0.0
